oid,locIndex,geoid10,csaName,walkIndex
"34657",21.83731,"80310028024","Denver-Aurora-Boulder, CO","14"
"34658",31.74043,"80310028031","Denver-Aurora-Boulder, CO","12"
"34659",37.82631,"80310028032","Denver-Aurora-Boulder, CO","16"
"34660",35.46942,"80310028033","Denver-Aurora-Boulder, CO","12"
"34661",34.65938,"80310028034","Denver-Aurora-Boulder, CO","17"
"34662",32.14021,"80310029011","Denver-Aurora-Boulder, CO","15"
"34663",37.11431,"80310029012","Denver-Aurora-Boulder, CO","17"
"34664",36.55684,"80310029013","Denver-Aurora-Boulder, CO","16"
"34665",44.40402,"80310029021","Denver-Aurora-Boulder, CO","15"
"34666",47.0369,"80310029022","Denver-Aurora-Boulder, CO","15"
"34667",39.22346,"80310029023","Denver-Aurora-Boulder, CO","15"
"34668",43.78338,"80310030011","Denver-Aurora-Boulder, CO","17"
"34669",37.24775,"80310030012","Denver-Aurora-Boulder, CO","18"
"34670",45.88881,"80310030013","Denver-Aurora-Boulder, CO","16"
"34671",44.11207,"80310030014","Denver-Aurora-Boulder, CO","17"
"34672",42.12252,"80310030015","Denver-Aurora-Boulder, CO","17"
"34673",36.87691,"80310030021","Denver-Aurora-Boulder, CO","18"
"34674",39.44376,"80310030022","Denver-Aurora-Boulder, CO","13"
"34675",41.30573,"80310030023","Denver-Aurora-Boulder, CO","17"
"34676",45.63353,"80310030031","Denver-Aurora-Boulder, CO","17"
"34677",26.22113,"80310030032","Denver-Aurora-Boulder, CO","16"
"34678",39.01219,"80310030041","Denver-Aurora-Boulder, CO","14"
"34679",43.86706,"80310030042","Denver-Aurora-Boulder, CO","16"
"34680",43.84095,"80310030043","Denver-Aurora-Boulder, CO","15"
"34681",42.24946,"80310031011","Denver-Aurora-Boulder, CO","16"
"34682",28.16528,"80310031021","Denver-Aurora-Boulder, CO","17"
"34683",36.67802,"80310031022","Denver-Aurora-Boulder, CO","18"
"34684",34.30075,"80310032011","Denver-Aurora-Boulder, CO","15"
"34685",38.58415,"80310032012","Denver-Aurora-Boulder, CO","15"
"34686",30.15583,"80310032013","Denver-Aurora-Boulder, CO","13"
"34687",30.07054,"80310032014","Denver-Aurora-Boulder, CO","17"
"34688",53.63595,"80310032015","Denver-Aurora-Boulder, CO","14"
"34689",30.04593,"80310032021","Denver-Aurora-Boulder, CO","16"
"34690",36.47662,"80310032022","Denver-Aurora-Boulder, CO","13"
"34691",38.5957,"80310032023","Denver-Aurora-Boulder, CO","16"
"34692",64.57849,"80310032031","Denver-Aurora-Boulder, CO","17"
"34693",47.47371,"80310032032","Denver-Aurora-Boulder, CO","16"
"34694",55.26827,"80310032033","Denver-Aurora-Boulder, CO","16"
"34695",41.51567,"80310033001","Denver-Aurora-Boulder, CO","16"
"34696",51.80772,"80310033002","Denver-Aurora-Boulder, CO","15"
"34697",50.52834,"80310033003","Denver-Aurora-Boulder, CO","11"
"34698",41.57179,"80310033004","Denver-Aurora-Boulder, CO","16"
"34699",61.18,"80310034011","Denver-Aurora-Boulder, CO","15"
"34700",46.29014,"80310034012","Denver-Aurora-Boulder, CO","16"
"34701",53.58201,"80310034021","Denver-Aurora-Boulder, CO","13"
"34702",49.94767,"80310034022","Denver-Aurora-Boulder, CO","16"
"34703",48.74642,"80310034023","Denver-Aurora-Boulder, CO","12"
"34704",38.65009,"80310035001","Denver-Aurora-Boulder, CO","14"
"34705",42.59432,"80310035002","Denver-Aurora-Boulder, CO","16"
"34706",42.81332,"80310035003","Denver-Aurora-Boulder, CO","17"
"34707",35.5276,"80310035004","Denver-Aurora-Boulder, CO","16"
"34708",40.58761,"80310035005","Denver-Aurora-Boulder, CO","16"
"34709",44.04751,"80310036011","Denver-Aurora-Boulder, CO","14"
"34710",38.29676,"80310036012","Denver-Aurora-Boulder, CO","14"
"34711",39.84052,"80310036013","Denver-Aurora-Boulder, CO","16"
"34712",35.41007,"80310036014","Denver-Aurora-Boulder, CO","17"
"34713",33.60982,"80310036015","Denver-Aurora-Boulder, CO","17"
"34714",45.52021,"80310036021","Denver-Aurora-Boulder, CO","15"
"34715",27.93575,"80310036022","Denver-Aurora-Boulder, CO","17"
"34716",35.4843,"80310036023","Denver-Aurora-Boulder, CO","14"
"34717",42.25578,"80310036024","Denver-Aurora-Boulder, CO","14"
"34718",37.04883,"80310036025","Denver-Aurora-Boulder, CO","15"
"34719",38.88899,"80310036031","Denver-Aurora-Boulder, CO","15"
"34720",37.30648,"80310036032","Denver-Aurora-Boulder, CO","13"
"34721",37.7169,"80310037011","Denver-Aurora-Boulder, CO","16"
"34722",36.40205,"80310037012","Denver-Aurora-Boulder, CO","16"
"34723",36.28729,"80310037021","Denver-Aurora-Boulder, CO","16"
"34724",39.48239,"80310037022","Denver-Aurora-Boulder, CO","17"
"34725",32.2694,"80310037023","Denver-Aurora-Boulder, CO","15"
"34726",33.68735,"80310037024","Denver-Aurora-Boulder, CO","15"
"34727",36.12199,"80310037031","Denver-Aurora-Boulder, CO","15"
"34728",39.9483,"80310037032","Denver-Aurora-Boulder, CO","17"
"34729",48.74487,"80310038001","Denver-Aurora-Boulder, CO","14"
"34730",54.77215,"80310038002","Denver-Aurora-Boulder, CO","18"
"34731",48.11236,"80310038003","Denver-Aurora-Boulder, CO","17"
"34732",38.32538,"80310038004","Denver-Aurora-Boulder, CO","19"
"34733",52.8461,"80310038005","Denver-Aurora-Boulder, CO","19"
"34734",54.60613,"80310039011","Denver-Aurora-Boulder, CO","15"
"34735",48.08213,"80310039012","Denver-Aurora-Boulder, CO","18"
"34736",46.00018,"80310039013","Denver-Aurora-Boulder, CO","16"
"34737",59.61657,"80310039021","Denver-Aurora-Boulder, CO","15"
"34738",45.60071,"80310039022","Denver-Aurora-Boulder, CO","17"
"34739",45.93575,"80310039023","Denver-Aurora-Boulder, CO","15"
"34740",51.24386,"80310040021","Denver-Aurora-Boulder, CO","14"
"34741",68.1902,"80310040022","Denver-Aurora-Boulder, CO","13"
"34742",45.74028,"80310040023","Denver-Aurora-Boulder, CO","13"
"34743",58.58299,"80310040024","Denver-Aurora-Boulder, CO","11"
"34744",45.75323,"80310040031","Denver-Aurora-Boulder, CO","14"
"34745",46.85033,"80310040032","Denver-Aurora-Boulder, CO","13"
"34746",43.06677,"80310040033","Denver-Aurora-Boulder, CO","15"
"34747",48.02369,"80310040034","Denver-Aurora-Boulder, CO","11"
"34748",46.19667,"80310040041","Denver-Aurora-Boulder, CO","17"
"34749",38.71778,"80310040051","Denver-Aurora-Boulder, CO","16"
"34750",41.63241,"80310040052","Denver-Aurora-Boulder, CO","15"
"34751",58.16307,"80310040061","Denver-Aurora-Boulder, CO","16"
"34752",39.05289,"80310040062","Denver-Aurora-Boulder, CO","15"
"34753",41.74792,"80310040063","Denver-Aurora-Boulder, CO","15"
"34754",40.82294,"80310040064","Denver-Aurora-Boulder, CO","13"
"34755",44.37556,"80310041011","Denver-Aurora-Boulder, CO","11"
"34756",26.25484,"80310041012","Denver-Aurora-Boulder, CO","15"
"34757",35.06393,"80310041013","Denver-Aurora-Boulder, CO","16"
"34758",42.15114,"80310041021","Denver-Aurora-Boulder, CO","14"
"34759",36.99255,"80310041022","Denver-Aurora-Boulder, CO","17"
"34760",27.9284,"80310041023","Denver-Aurora-Boulder, CO","13"
"34761",56.41928,"80310041024","Denver-Aurora-Boulder, CO","12"
"34762",53.14206,"80310041031","Denver-Aurora-Boulder, CO","12"
"34763",44.19951,"80310041032","Denver-Aurora-Boulder, CO","14"
"34764",50.40558,"80310041033","Denver-Aurora-Boulder, CO","10"
"34765",58.55816,"80310041034","Denver-Aurora-Boulder, CO","16"
"34766",43.17069,"80310041035","Denver-Aurora-Boulder, CO","13"
"34767",39.87134,"80310041036","Denver-Aurora-Boulder, CO","12"
"34768",31.70882,"80310041041","Denver-Aurora-Boulder, CO","12"
"34769",44.95989,"80310041042","Denver-Aurora-Boulder, CO","12"
"34770",31.13881,"80310041043","Denver-Aurora-Boulder, CO","13"
"34771",45.59887,"80310041044","Denver-Aurora-Boulder, CO","12"
"34772",43.53795,"80310041045","Denver-Aurora-Boulder, CO","13"
"34773",52.49199,"80310041046","Denver-Aurora-Boulder, CO","16"
"34774",52.23252,"80310041061","Denver-Aurora-Boulder, CO","13"
"34775",,"80310041071","Denver-Aurora-Boulder, CO","15"
"34776",44.02838,"80310042011","Denver-Aurora-Boulder, CO","13"
"34777",45.13656,"80310042012","Denver-Aurora-Boulder, CO","16"
"34778",40.40543,"80310042013","Denver-Aurora-Boulder, CO","18"
"34779",43.86966,"80310042014","Denver-Aurora-Boulder, CO","17"
"34780",49.51624,"80310042015","Denver-Aurora-Boulder, CO","15"
"34781",42.87454,"80310042016","Denver-Aurora-Boulder, CO","16"
"34782",41.77339,"80310042021","Denver-Aurora-Boulder, CO","15"
"34783",50.25381,"80310042022","Denver-Aurora-Boulder, CO","17"
"34784",39.87664,"80310042023","Denver-Aurora-Boulder, CO","16"
"34785",48.69915,"80310042024","Denver-Aurora-Boulder, CO","17"
"34786",53.55903,"80310042025","Denver-Aurora-Boulder, CO","12"
"34787",39.71245,"80310043011","Denver-Aurora-Boulder, CO","15"
"34788",26.97265,"80310043012","Denver-Aurora-Boulder, CO","13"
"34789",49.11573,"80310043013","Denver-Aurora-Boulder, CO","18"
"34790",22.9206,"80310043014","Denver-Aurora-Boulder, CO","15"
"34791",43.56217,"80310043021","Denver-Aurora-Boulder, CO","15"
"34792",46.47146,"80310043022","Denver-Aurora-Boulder, CO","13"
"34793",50.71185,"80310043023","Denver-Aurora-Boulder, CO","13"
"34794",68.84217,"80310043031","Denver-Aurora-Boulder, CO","14"
"34795",60.13444,"80310043032","Denver-Aurora-Boulder, CO","15"
"34796",58.28502,"80310043033","Denver-Aurora-Boulder, CO","15"
"34797",62.05759,"80310043034","Denver-Aurora-Boulder, CO","18"
"34798",42.53261,"80310043041","Denver-Aurora-Boulder, CO","16"
"34799",47.88058,"80310043042","Denver-Aurora-Boulder, CO","16"
"34800",44.84133,"80310043043","Denver-Aurora-Boulder, CO","17"
"34801",41.74361,"80310043044","Denver-Aurora-Boulder, CO","16"
"34802",46.24108,"80310043061","Denver-Aurora-Boulder, CO","16"
"34803",49.23869,"80310043062","Denver-Aurora-Boulder, CO","13"
"34804",43.73468,"80310043063","Denver-Aurora-Boulder, CO","15"
"34805",41.5802,"80310043064","Denver-Aurora-Boulder, CO","14"
"34806",61.0762,"80310043065","Denver-Aurora-Boulder, CO","12"
"34807",41.05846,"80310044031","Denver-Aurora-Boulder, CO","12"
"34808",36.46475,"80310044032","Denver-Aurora-Boulder, CO","17"
"34809",37.02919,"80310044033","Denver-Aurora-Boulder, CO","13"
"34810",35.67739,"80310044041","Denver-Aurora-Boulder, CO","15"
"34811",38.78576,"80310044042","Denver-Aurora-Boulder, CO","14"
"34812",31.33493,"80310044043","Denver-Aurora-Boulder, CO","14"
"34813",49.41665,"80310044051","Denver-Aurora-Boulder, CO","13"
"34814",37.58397,"80310044052","Denver-Aurora-Boulder, CO","13"
"34815",39.96807,"80310044053","Denver-Aurora-Boulder, CO","15"
"34816",48.73868,"80310044054","Denver-Aurora-Boulder, CO","18"
"34817",36.24655,"80310045031","Denver-Aurora-Boulder, CO","11"
"34818",36.18944,"80310045032","Denver-Aurora-Boulder, CO","16"
"34819",33.83009,"80310045033","Denver-Aurora-Boulder, CO","13"
"34820",32.49294,"80310045041","Denver-Aurora-Boulder, CO","13"
"34821",46.73337,"80310045042","Denver-Aurora-Boulder, CO","13"
"34822",39.54503,"80310045043","Denver-Aurora-Boulder, CO","12"
"34823",38.2613,"80310045051","Denver-Aurora-Boulder, CO","16"
"34824",33.06944,"80310045052","Denver-Aurora-Boulder, CO","18"
"34825",30.01214,"80310045053","Denver-Aurora-Boulder, CO","15"
"34826",44.67365,"80310045061","Denver-Aurora-Boulder, CO","17"
"34827",36.87352,"80310045062","Denver-Aurora-Boulder, CO","17"
"34828",29.53018,"80310045063","Denver-Aurora-Boulder, CO","14"
"34829",45.71541,"80310046011","Denver-Aurora-Boulder, CO","14"
"34830",43.76538,"80310046012","Denver-Aurora-Boulder, CO","15"
"34831",44.80712,"80310046013","Denver-Aurora-Boulder, CO","15"
"34832",41.50886,"80310046014","Denver-Aurora-Boulder, CO","13"
"34833",30.49881,"80310046021","Denver-Aurora-Boulder, CO","13"
"34834",34.69493,"80310046022","Denver-Aurora-Boulder, CO","16"
"34835",37.60415,"80310046023","Denver-Aurora-Boulder, CO","12"
"34836",39.25898,"80310046024","Denver-Aurora-Boulder, CO","12"
"34837",39.52277,"80310046031","Denver-Aurora-Boulder, CO","16"
"34838",41.47717,"80310046032","Denver-Aurora-Boulder, CO","12"
"34839",44.386,"80310046033","Denver-Aurora-Boulder, CO","13"
"34840",44.71194,"80310046034","Denver-Aurora-Boulder, CO","12"
"34841",50.53732,"80310046035","Denver-Aurora-Boulder, CO","11"
"34842",44.37941,"80310047001","Denver-Aurora-Boulder, CO","12"
"34843",45.67058,"80310047002","Denver-Aurora-Boulder, CO","13"
"34844",40.53453,"80310047003","Denver-Aurora-Boulder, CO","11"
"34845",47.97703,"80310047004","Denver-Aurora-Boulder, CO","12"
"34846",42.46915,"80310047005","Denver-Aurora-Boulder, CO","12"
"34847",28.63125,"80310047006","Denver-Aurora-Boulder, CO","15"
"34848",47.74901,"80310048011","Denver-Aurora-Boulder, CO","11"
"34849",43.0738,"80310048012","Denver-Aurora-Boulder, CO","12"
"34850",46.98001,"80310048013","Denver-Aurora-Boulder, CO","16"
"34851",36.41827,"80310050011","Denver-Aurora-Boulder, CO","16"
"34852",46.99726,"80310050012","Denver-Aurora-Boulder, CO","18"
"34853",52.38578,"80310050021","Denver-Aurora-Boulder, CO","16"
"34854",39.53096,"80310050022","Denver-Aurora-Boulder, CO","14"
"34855",37.0194,"80310050023","Denver-Aurora-Boulder, CO","11"
"34856",36.43635,"80310050024","Denver-Aurora-Boulder, CO","15"
"34857",34.30279,"80310050025","Denver-Aurora-Boulder, CO","10"
"34858",37.71693,"80310051021","Denver-Aurora-Boulder, CO","12"
"34859",45.45908,"80310051022","Denver-Aurora-Boulder, CO","14"
"34860",45.72377,"80310051023","Denver-Aurora-Boulder, CO","12"
"34861",36.08141,"80310051024","Denver-Aurora-Boulder, CO","17"
"34862",36.28377,"80310051041","Denver-Aurora-Boulder, CO","18"
"34863",35.24998,"80310051042","Denver-Aurora-Boulder, CO","17"
"34864",41.88365,"80310052001","Denver-Aurora-Boulder, CO","13"
"34865",42.0031,"80310052002","Denver-Aurora-Boulder, CO","14"
"34866",45.64046,"80310052003","Denver-Aurora-Boulder, CO","17"
"34867",48.46737,"80310052004","Denver-Aurora-Boulder, CO","13"
"34868",46.22771,"80310053001","Denver-Aurora-Boulder, CO","16"
"34869",45.75385,"80310055021","Denver-Aurora-Boulder, CO","14"
"34870",44.82049,"80310055031","Denver-Aurora-Boulder, CO","12"
"34871",41.07354,"80310055032","Denver-Aurora-Boulder, CO","13"
"34872",51.13634,"80310055033","Denver-Aurora-Boulder, CO","6"
"34873",47.99358,"80310055034","Denver-Aurora-Boulder, CO","12"
"34874",43.90388,"80310067011","Denver-Aurora-Boulder, CO","14"
"34875",51.75562,"80310068041","Denver-Aurora-Boulder, CO","16"
"34876",40.69245,"80310068042","Denver-Aurora-Boulder, CO","17"
"34877",49.09989,"80310068091","Denver-Aurora-Boulder, CO","11"
"34878",48.46925,"80310068092","Denver-Aurora-Boulder, CO","17"
"34879",44.83719,"80310068093","Denver-Aurora-Boulder, CO","13"
"34880",41.91875,"80310068094","Denver-Aurora-Boulder, CO","15"
"34881",24.54375,"80310068095","Denver-Aurora-Boulder, CO","14"
"34882",37.57413,"80310068096","Denver-Aurora-Boulder, CO","12"
"34883",42.77412,"80310068101","Denver-Aurora-Boulder, CO","16"
"34884",38.92529,"80310068102","Denver-Aurora-Boulder, CO","13"
"34885",44.18579,"80310068103","Denver-Aurora-Boulder, CO","11"
"34886",36.43765,"80310068104","Denver-Aurora-Boulder, CO","16"
"34887",45.68798,"80310068111","Denver-Aurora-Boulder, CO","14"
"34888",47.64398,"80310068112","Denver-Aurora-Boulder, CO","11"
"34889",34.22599,"80310068113","Denver-Aurora-Boulder, CO","17"
"34890",34.79761,"80310068114","Denver-Aurora-Boulder, CO","17"
"34891",38.91773,"80310068121","Denver-Aurora-Boulder, CO","17"
"34892",49.45389,"80310068122","Denver-Aurora-Boulder, CO","16"
"34893",48.40775,"80310068123","Denver-Aurora-Boulder, CO","14"
"34894",37.25676,"80310068131","Denver-Aurora-Boulder, CO","14"
"34895",30.71132,"80310068132","Denver-Aurora-Boulder, CO","14"
"34896",25.2198,"80310068133","Denver-Aurora-Boulder, CO","14"
"34897",45.85137,"80310068141","Denver-Aurora-Boulder, CO","11"
"34898",33.19393,"80310068142","Denver-Aurora-Boulder, CO","15"
"34899",44.62304,"80310068143","Denver-Aurora-Boulder, CO","14"
"34900",47.40345,"80310068144","Denver-Aurora-Boulder, CO","13"
"34901",45.8189,"80310069011","Denver-Aurora-Boulder, CO","14"
"34902",30.67592,"80310069012","Denver-Aurora-Boulder, CO","15"
"34903",31.53435,"80310069013","Denver-Aurora-Boulder, CO","16"
"34904",34.50879,"80310069014","Denver-Aurora-Boulder, CO","14"
"34905",31.58163,"80310069015","Denver-Aurora-Boulder, CO","15"
"34906",32.47036,"80310070061","Denver-Aurora-Boulder, CO","5"
"34907",27.34802,"80310070062","Denver-Aurora-Boulder, CO","11"
"34908",40.34091,"80310070131","Denver-Aurora-Boulder, CO","13"
"34909",45.59205,"80310070132","Denver-Aurora-Boulder, CO","15"
"34910",26.54401,"80310070371","Denver-Aurora-Boulder, CO","12"
"34911",35.84624,"80310070372","Denver-Aurora-Boulder, CO","15"
"34912",44.3389,"80310070373","Denver-Aurora-Boulder, CO","11"
"34913",34.07876,"80310070881","Denver-Aurora-Boulder, CO","9"
"34914",30.15269,"80310070882","Denver-Aurora-Boulder, CO","16"
"34915",51.47759,"80310070883","Denver-Aurora-Boulder, CO","11"
"34916",39.0564,"80310070884","Denver-Aurora-Boulder, CO","11"
"34917",30.81876,"80310070891","Denver-Aurora-Boulder, CO","13"
"34918",35.94021,"80310070892","Denver-Aurora-Boulder, CO","11"
"34919",39.89638,"80310070893","Denver-Aurora-Boulder, CO","9"
"34920",31.75912,"80310070894","Denver-Aurora-Boulder, CO","10"
"34921",37.88393,"80310083041","Denver-Aurora-Boulder, CO","11"
"34922",49.19782,"80310083042","Denver-Aurora-Boulder, CO","13"
"34923",47.97962,"80310083043","Denver-Aurora-Boulder, CO","13"
"34924",43.03421,"80310083051","Denver-Aurora-Boulder, CO","12"
"34925",44.42043,"80310083052","Denver-Aurora-Boulder, CO","13"
"34926",35.84038,"80310083053","Denver-Aurora-Boulder, CO","13"
"34927",49.42834,"80310083061","Denver-Aurora-Boulder, CO","13"
"34928",49.87261,"80310083062","Denver-Aurora-Boulder, CO","12"
"34929",49.90222,"80310083063","Denver-Aurora-Boulder, CO","16"
"34930",33.60959,"80310083064","Denver-Aurora-Boulder, CO","13"
"34931",50.84401,"80310083121","Denver-Aurora-Boulder, CO","12"
"34932",32.92688,"80310083122","Denver-Aurora-Boulder, CO","16"
"34933",47.14481,"80310083123","Denver-Aurora-Boulder, CO","12"
"34934",44.45862,"80310083861","Denver-Aurora-Boulder, CO","14"
"34935",47.26562,"80310083862","Denver-Aurora-Boulder, CO","15"
"34936",52.2749,"80310083871","Denver-Aurora-Boulder, CO","13"
"34937",47.13225,"80310083872","Denver-Aurora-Boulder, CO","12"
"34938",45.86737,"80310083881","Denver-Aurora-Boulder, CO","12"
"34939",39.48392,"80310083882","Denver-Aurora-Boulder, CO","14"
"34940",55.73023,"80310083891","Denver-Aurora-Boulder, CO","15"
"34941",49.37082,"80310083892","Denver-Aurora-Boulder, CO","17"
"34942",50.95987,"80310083893","Denver-Aurora-Boulder, CO","7"
"34943",43.82517,"80310083901","Denver-Aurora-Boulder, CO","17"
"34944",47.62301,"80310083902","Denver-Aurora-Boulder, CO","14"
"34945",50.29764,"80310083903","Denver-Aurora-Boulder, CO","12"
"34946",49.05993,"80310083911","Denver-Aurora-Boulder, CO","12"
"34947",48.7271,"80310083912","Denver-Aurora-Boulder, CO","12"
"34948",49.32247,"80310119021","Denver-Aurora-Boulder, CO","11"
"34949",47.00404,"80310119022","Denver-Aurora-Boulder, CO","14"
"34950",35.44716,"80310119023","Denver-Aurora-Boulder, CO","13"
"34951",38.42743,"80310119024","Denver-Aurora-Boulder, CO","10"
"34952",46.0613,"80310119031","Denver-Aurora-Boulder, CO","15"
"34953",41.78437,"80310119032","Denver-Aurora-Boulder, CO","14"
"34954",40.72889,"80310120011","Denver-Aurora-Boulder, CO","10"
"34955",65.39605,"80310120012","Denver-Aurora-Boulder, CO","6"
"34956",49.14174,"80310120101","Denver-Aurora-Boulder, CO","11"
"34957",41.19145,"80310120102","Denver-Aurora-Boulder, CO","14"
"34958",51.35546,"80310120103","Denver-Aurora-Boulder, CO","16"
"34959",45.4905,"80310120141","Denver-Aurora-Boulder, CO","16"
"34960",39.58436,"80310120142","Denver-Aurora-Boulder, CO","8"
"34961",44.54297,"80310120143","Denver-Aurora-Boulder, CO","12"
"34962",36.63758,"80310120144","Denver-Aurora-Boulder, CO","8"
"34963",36.3361,"80310153001","Denver-Aurora-Boulder, CO","17"
"34964",38.84816,"80310153002","Denver-Aurora-Boulder, CO","13"
"34965",22.8997,"80310153003","Denver-Aurora-Boulder, CO","9"
